registry,package,downloads,latest_version,version_count,stable_version_count,first_release,latest_release,github_url,registry_url,doc_site_url,readme_file,has_readme,docs_folder_count,docs_folder_files,error
rubygems,mongo,103590417.0,2.25.0,207,170,2009-07-25,2026-07-22,https://github.com/mongodb/mongo-ruby-driver,https://rubygems.org/gems/mongo,https://mongodb.com/docs/ruby-driver/current/tutorials/quick-start/,README.md,Yes,0,,
rubygems,fuzzy_match,103216278.0,2.1.0,18,18,2012-01-13,2014-07-14,https://github.com/seamusabshere/fuzzy_match,https://rubygems.org/gems/fuzzy_match,https://www.rubydoc.info/gems/fuzzy_match/2.1.0,README.markdown,Yes,0,,
rubygems,wasabi,103176634.0,5.1.0,30,30,2011-07-03,2024-10-27,https://github.com/savonrb/wasabi,https://rubygems.org/gems/wasabi,https://www.rubydoc.info/gems/wasabi/5.1.0,README.md,Yes,0,,
rubygems,cucumber,103042690.0,11.1.1,201,171,2009-07-25,2026-06-25,https://github.com/cucumber/cucumber-ruby,https://rubygems.org/gems/cucumber,https://cucumber.io/,README.md,Yes,0,,
rubygems,rspec-its,102809692.0,2.0.0,9,7,2014-02-07,2024-11-04,https://github.com/rspec/rspec-its,https://rubygems.org/gems/rspec-its,https://github.com/rspec/rspec-its,README.md,Yes,0,,
rubygems,aes_key_wrap,102779261.0,1.1.0,3,3,2015-04-24,2020-07-11,https://github.com/tomdalling/aes_key_wrap,https://rubygems.org/gems/aes_key_wrap,https://www.rubydoc.info/gems/aes_key_wrap/1.1.0,README.md,Yes,0,,
rubygems,fluent-plugin-record-modifier,102736231.0,2.2.1,23,22,2013-04-07,2025-08-23,https://github.com/repeatedly/fluent-plugin-record-modifier,https://rubygems.org/gems/fluent-plugin-record-modifier,https://www.rubydoc.info/gems/fluent-plugin-record-modifier/2.2.1,README.md,Yes,0,,
rubygems,reverse_markdown,102429821.0,3.0.2,36,36,2012-07-09,2026-01-20,https://github.com/xijo/reverse_markdown,https://rubygems.org/gems/reverse_markdown,https://www.rubydoc.info/gems/reverse_markdown/3.0.2,README.md,Yes,0,,
rubygems,jsonapi-renderer,102106728.0,0.2.2,9,6,2016-12-02,2019-06-13,https://github.com/jsonapi-rb/jsonapi-renderer,https://rubygems.org/gems/jsonapi-renderer,https://www.rubydoc.info/gems/jsonapi-renderer/0.2.2,README.md,Yes,0,,
rubygems,prawn,101720203.0,2.5.0,42,39,2009-07-25,2024-03-05,https://github.com/prawnpdf/prawn,https://rubygems.org/gems/prawn,https://prawnpdf.org/docs/prawn/2.5.0/,,No,0,,
rubygems,cocoapods-trunk,101642627.0,1.6.0,34,28,2014-05-19,2021-09-01,https://github.com/cocoapods/cocoapods-trunk,https://rubygems.org/gems/cocoapods-trunk,https://www.rubydoc.info/gems/cocoapods-trunk/1.6.0,README.md,Yes,0,,
rubygems,unparser,101560283.0,0.9.0,81,81,2013-06-14,2026-03-20,https://github.com/mbj/unparser,https://rubygems.org/gems/unparser,https://rubydoc.info/gems/unparser,README.md,Yes,0,,
rubygems,akami,101525762.0,1.3.3,9,9,2011-07-03,2024-02-13,https://github.com/savonrb/akami,https://rubygems.org/gems/akami,https://www.rubydoc.info/gems/akami/1.3.3,README.md,Yes,0,,
rubygems,polyglot,101386389.0,0.3.5,17,17,2009-07-25,2014-05-30,https://github.com/cjheath/polyglot,https://rubygems.org/gems/polyglot,https://github.com/cjheath/polyglot,README.txt,Yes,0,,
rubygems,hashery,101094195.0,2.1.2,11,11,2010-04-23,2016-05-01,https://github.com/rubyworks/hashery,https://rubygems.org/gems/hashery,https://rubydoc.info/gems/hashery,README.md,Yes,0,,
rubygems,rails-deprecated_sanitizer,100912433.0,1.0.4,5,5,2014-08-18,2021-02-15,https://github.com/rails/rails-deprecated_sanitizer,https://rubygems.org/gems/rails-deprecated_sanitizer,https://www.rubydoc.info/gems/rails-deprecated_sanitizer/1.0.4,README.md,Yes,0,,
rubygems,aws-sdk-cognitoidentityprovider,100535239.0,1.151.0,166,152,2017-08-29,2026-08-28,https://github.com/aws/aws-sdk-ruby,https://rubygems.org/gems/aws-sdk-cognitoidentityprovider,https://rubydoc.info/gems/aws-sdk-cognitoidentityprovider,,No,0,,
rubygems,savon,100240333.0,2.17.4,99,93,2009-10-06,2026-07-03,https://github.com/savonrb/savon,https://rubygems.org/gems/savon,https://savonrb.com,README.md,Yes,0,,
rubygems,rubocop-capybara,100211969.0,3.0.0,10,10,2022-12-29,2026-06-22,https://github.com/rubocop/rubocop-capybara,https://rubygems.org/gems/rubocop-capybara,https://docs.rubocop.org/rubocop-capybara/,README.md,Yes,0,,
rubygems,tomlrb,99923835.0,2.0.4,23,23,2015-04-09,2025-12-18,https://github.com/fbernier/tomlrb,https://rubygems.org/gems/tomlrb,https://www.rubydoc.info/gems/tomlrb/2.0.4,,No,0,,
rubygems,ddtrace,99543229.0,1.23.3,153,137,2017-01-23,2024-07-01,https://github.com/datadog/dd-trace-rb,https://rubygems.org/gems/ddtrace,https://rubydoc.info/gems/ddtrace,README.md,Yes,0,,
rubygems,aws-sdk-athena,99504808.0,1.123.0,132,125,2017-08-29,2026-07-09,https://github.com/aws/aws-sdk-ruby,https://rubygems.org/gems/aws-sdk-athena,https://rubydoc.info/gems/aws-sdk-athena,,No,0,,
rubygems,i18n_data,99315992.0,1.1.0,32,32,2009-11-16,2024-09-05,https://github.com/grosser/i18n_data,https://rubygems.org/gems/i18n_data,https://www.rubydoc.info/gems/i18n_data/1.1.0,,No,0,,
rubygems,afm,99061675.0,1.0.0,5,5,2010-09-29,2025-06-12,https://github.com/halfbyte/afm,https://rubygems.org/gems/afm,https://www.rubydoc.info/gems/afm/1.0.0,README.md,Yes,0,,
rubygems,aws-sdk-rekognition,98895163.0,1.134.0,151,135,2017-08-29,2026-07-09,https://github.com/aws/aws-sdk-ruby,https://rubygems.org/gems/aws-sdk-rekognition,https://rubydoc.info/gems/aws-sdk-rekognition,,No,0,,
rubygems,ssrf_filter,98745580.0,1.5.0,17,17,2017-07-25,2026-09-09,https://github.com/arkadiyt/ssrf_filter,https://rubygems.org/gems/ssrf_filter,https://rubygems.org/gems/ssrf_filter,,No,0,,
rubygems,uuidtools,98616988.0,3.0.0,22,22,2009-07-25,2025-03-09,https://github.com/sporkmonger/uuidtools,https://rubygems.org/gems/uuidtools,https://www.rubydoc.info/gems/uuidtools/3.0.0,README.md,Yes,0,,
rubygems,aws-sdk-configservice,97721419.0,1.156.0,171,156,2017-08-29,2026-07-09,https://github.com/aws/aws-sdk-ruby,https://rubygems.org/gems/aws-sdk-configservice,https://rubydoc.info/gems/aws-sdk-configservice,,No,0,,
rubygems,simple_form,97316530.0,5.4.1,63,58,2009-11-09,2026-01-05,https://github.com/plataformatec/simple_form,https://rubygems.org/gems/simple_form,https://rubydoc.info/github/heartcombo/simple_form,README.md,Yes,0,,
rubygems,escape,96950191.0,0.0.4,2,2,2009-07-25,2009-07-25,,https://rubygems.org/gems/escape,http://www.a-k-r.org/escape/,Readme,Yes,0,,
rubygems,aws-sdk-apigateway,96842314.0,1.137.0,149,136,2017-08-29,2026-07-09,https://github.com/aws/aws-sdk-ruby,https://rubygems.org/gems/aws-sdk-apigateway,https://rubydoc.info/gems/aws-sdk-apigateway,,No,0,,
rubygems,aws-sdk-redshift,96780457.0,1.166.0,179,168,2017-08-29,2026-08-19,https://github.com/aws/aws-sdk-ruby,https://rubygems.org/gems/aws-sdk-redshift,https://rubydoc.info/gems/aws-sdk-redshift,,No,0,,
rubygems,rubocop-factory_bot,96617906.0,2.28.0,11,11,2023-05-05,2025-11-12,https://github.com/rubocop/rubocop-factory_bot,https://rubygems.org/gems/rubocop-factory_bot,https://docs.rubocop.org/rubocop-factory_bot/,README.md,Yes,0,,
rubygems,cocoapods-deintegrate,96557944.0,1.0.5,12,9,2014-10-01,2021-08-16,https://github.com/kylef/cocoapods-deintegrate,https://rubygems.org/gems/cocoapods-deintegrate,https://github.com/kylef/cocoapods-deintegrate,README.md,Yes,0,,
rubygems,aws-sdk-glue,96555981.0,1.270.0,272,271,2017-08-29,2026-08-14,https://github.com/aws/aws-sdk-ruby,https://rubygems.org/gems/aws-sdk-glue,https://rubydoc.info/gems/aws-sdk-glue,,No,0,,
rubygems,pdf-core,96537147.0,0.10.0,24,24,2013-12-24,2024-03-05,https://github.com/prawnpdf/pdf-core,https://rubygems.org/gems/pdf-core,https://prawnpdf.org/docs/pdf-core/0.10.0/,,No,0,,
rubygems,aws-sdk-elasticache,96316595.0,1.148.0,160,148,2017-08-29,2026-07-09,https://github.com/aws/aws-sdk-ruby,https://rubygems.org/gems/aws-sdk-elasticache,https://rubydoc.info/gems/aws-sdk-elasticache,,No,0,,
rubygems,mocha,96109848.0,3.1.0,115,107,2009-07-25,2026-03-14,https://github.com/freerange/mocha,https://rubygems.org/gems/mocha,https://mocha.jamesmead.org/,README.md,Yes,0,,
rubygems,test-unit,95811984.0,3.7.8,113,113,2009-07-25,2026-06-04,https://github.com/test-unit/test-unit,https://rubygems.org/gems/test-unit,https://test-unit.github.io/test-unit/en/,README.md,Yes,3,doc/text/getting-started.md; doc/text/how-to.md; doc/text/news.md,
rubygems,webpacker,95572983.0,5.4.4,78,51,2016-12-07,2023-01-31,https://github.com/rails/webpacker,https://rubygems.org/gems/webpacker,https://github.com/rails/webpacker,README.md,Yes,20,docs/assets.md; docs/cloud9.md; docs/css.md; docs/deployment.md; docs/docker.md; docs/engines.md; docs/env.md; docs/es6.md; docs/folder-structure.md; docs/integrations.md; docs/misc.md; docs/props.md; docs/target.md; docs/testing.md; docs/troubleshooting.md; docs/typescript.md; docs/v4-upgrade.md; docs/webpack-dev-server.md; docs/webpack.md; docs/yarn.md,
rubygems,algoliasearch,95502045.0,1.27.5,92,92,2013-08-10,2020-10-28,https://github.com/algolia/algoliasearch-client-ruby,https://rubygems.org/gems/algoliasearch,https://www.algolia.com/doc/api-client/ruby/getting-started/,README.md,Yes,0,,
rubygems,term-ansicolor,95447870.0,1.11.3,38,38,2009-07-25,2025-09-11,https://github.com/flori/term-ansicolor,https://rubygems.org/gems/term-ansicolor,http://flori.github.com/term-ansicolor/doc/index.html,README.md,Yes,0,,
rubygems,sidekiq-cron,95335717.0,2.4.0,53,51,2013-08-25,2026-05-06,https://github.com/ondrejbartas/sidekiq-cron,https://rubygems.org/gems/sidekiq-cron,https://www.rubydoc.info/gems/sidekiq-cron/2.4.0,README.md,Yes,0,,
rubygems,commonmarker,95287259.0,2.10.0,422,351,2015-05-10,2026-08-24,https://github.com/gjtorikian/commonmarker,https://rubygems.org/gems/commonmarker,https://rubydoc.info/gems/commonmarker,README.md,Yes,0,,
rubygems,cocoapods-try,95223751.0,1.2.0,19,14,2013-12-02,2020-04-20,https://github.com/cocoapods/cocoapods-try,https://rubygems.org/gems/cocoapods-try,https://www.rubydoc.info/gems/cocoapods-try/1.2.0,README.md,Yes,0,,
rubygems,jsonpath,95100987.0,1.1.5,61,61,2009-07-25,2023-10-12,https://github.com/joshbuddy/jsonpath,https://rubygems.org/gems/jsonpath,https://www.rubydoc.info/gems/jsonpath/1.1.5,README.md,Yes,0,,
rubygems,fourflusher,94947582.0,2.3.1,13,13,2015-12-18,2019-06-18,https://github.com/neonichu/fourflusher,https://rubygems.org/gems/fourflusher,https://www.rubydoc.info/gems/fourflusher/2.3.1,README.md,Yes,0,,
rubygems,docker-api,94905652.0,2.4.0,110,109,2013-06-20,2024-10-30,https://github.com/swipely/docker-api,https://rubygems.org/gems/docker-api,https://www.rubydoc.info/gems/docker-api/2.4.0,README.md,Yes,0,,
rubygems,aws-sdk-elasticsearchservice,94761282.0,1.124.0,137,125,2017-08-29,2026-07-13,https://github.com/aws/aws-sdk-ruby,https://rubygems.org/gems/aws-sdk-elasticsearchservice,https://rubydoc.info/gems/aws-sdk-elasticsearchservice,,No,0,,
rubygems,flipper,12640.0,1.4.2,109,83,2012-08-03,2026-05-11,,https://rubygems.org/gems/flipper,https://www.flippercloud.io/docs,README.md,Yes,4,docs/DockerCompose.md; docs/README.md; docs/images/banner.jpg; docs/images/flipper_cloud.png,
rubygems,activemodel-serializers-xml,94445524.0,1.0.3,4,4,2016-02-05,2024-09-18,https://github.com/rails/activemodel-serializers-xml,https://rubygems.org/gems/activemodel-serializers-xml,https://www.rubydoc.info/gems/activemodel-serializers-xml/1.0.3,README.md,Yes,0,,
rubygems,sshkit,94442477.0,1.25.1,84,83,2013-01-16,2026-07-24,https://github.com/capistrano/sshkit,https://rubygems.org/gems/sshkit,https://rubydoc.info/gems/sshkit,README.md,Yes,0,,
rubygems,cocoapods-search,94355818.0,1.0.1,6,3,2015-09-03,2021-08-13,https://github.com/cocoapods/cocoapods-search,https://rubygems.org/gems/cocoapods-search,https://github.com/cocoapods/cocoapods-search,README.md,Yes,0,,
rubygems,aws-sdk-batch,94256567.0,1.151.0,164,153,2017-08-29,2026-08-24,https://github.com/aws/aws-sdk-ruby,https://rubygems.org/gems/aws-sdk-batch,https://rubydoc.info/gems/aws-sdk-batch,,No,0,,
rubygems,aws-sdk-pinpoint,94221978.0,1.125.0,138,127,2017-08-29,2026-07-09,https://github.com/aws/aws-sdk-ruby,https://rubygems.org/gems/aws-sdk-pinpoint,https://rubydoc.info/gems/aws-sdk-pinpoint,,No,0,,
rubygems,aws-sdk-acm,94158768.0,1.109.0,122,110,2017-08-29,2026-08-13,https://github.com/aws/aws-sdk-ruby,https://rubygems.org/gems/aws-sdk-acm,https://rubydoc.info/gems/aws-sdk-acm,,No,0,,
rubygems,treetop,94151826.0,1.6.18,47,47,2009-07-25,2025-11-12,https://github.com/cjheath/treetop,https://rubygems.org/gems/treetop,https://github.com/cjheath/treetop,README.md,Yes,8,doc/contributing_and_planned_features.markdown; doc/grammar_composition.markdown; doc/index.markdown; doc/pitfalls_and_advanced_techniques.markdown; doc/semantic_interpretation.markdown; doc/syntactic_recognition.markdown; doc/tt.1; doc/using_in_ruby.markdown,
rubygems,aws-sdk-cloudtrail,94141953.0,1.125.0,141,128,2017-08-29,2026-09-08,https://github.com/aws/aws-sdk-ruby,https://rubygems.org/gems/aws-sdk-cloudtrail,https://rubydoc.info/gems/aws-sdk-cloudtrail,,No,0,,
rubygems,case_transform,94093203.0,0.2,2,2,2016-09-15,2016-09-22,https://github.com/nullvoxpopuli/case_transform,https://rubygems.org/gems/case_transform,https://www.rubydoc.info/gems/case_transform/0.2,README.md,Yes,0,,
rubygems,cancancan,94085944.0,3.6.1,42,40,2014-02-19,2024-05-28,https://github.com/cancancommunity/cancancan,https://rubygems.org/gems/cancancan,https://rubydoc.info/gems/cancancan,,No,0,,
rubygems,aws-sdk-mediaconvert,93989066.0,1.192.0,193,193,2017-11-27,2026-09-01,https://github.com/aws/aws-sdk-ruby,https://rubygems.org/gems/aws-sdk-mediaconvert,https://rubydoc.info/gems/aws-sdk-mediaconvert,,No,0,,
rubygems,redis-activesupport,93945891.0,5.3.0,32,26,2011-09-08,2022-01-17,,https://rubygems.org/gems/redis-activesupport,http://redis-store.org/redis-activesupport,README.md,Yes,0,,
rubygems,aws-sdk-organizations,93940263.0,1.147.0,160,148,2017-08-29,2026-08-17,https://github.com/aws/aws-sdk-ruby,https://rubygems.org/gems/aws-sdk-organizations,https://rubydoc.info/gems/aws-sdk-organizations,,No,0,,
rubygems,no_proxy_fix,93851592.0,0.1.2,3,3,2017-02-06,2017-10-17,https://github.com/ermaker/no_proxy_fix,https://rubygems.org/gems/no_proxy_fix,https://www.rubydoc.info/gems/no_proxy_fix/0.1.2,README.md,Yes,0,,
rubygems,graphql-client,93695224.0,0.26.0,73,73,2016-08-17,2025-05-29,https://github.com/github-community-projects/graphql-client,https://rubygems.org/gems/graphql-client,https://www.rubydoc.info/gems/graphql-client/0.26.0,README.md,Yes,0,,
rubygems,openssl,93606365.0,4.0.2,55,51,2016-11-30,2026-05-13,https://github.com/ruby/openssl,https://rubygems.org/gems/openssl,https://ruby.github.io/openssl/,README.md,Yes,0,,
rubygems,aws-sdk-emr,93439795.0,1.135.0,148,136,2017-08-29,2026-07-16,https://github.com/aws/aws-sdk-ruby,https://rubygems.org/gems/aws-sdk-emr,https://rubydoc.info/gems/aws-sdk-emr,,No,0,,
rubygems,mixlib-shellout,93294364.0,3.4.10,116,93,2012-02-28,2026-01-21,https://github.com/chef/mixlib-shellout,https://rubygems.org/gems/mixlib-shellout,https://www.rubydoc.info/gems/mixlib-shellout/3.4.10,,No,0,,
rubygems,aws-sdk-codedeploy,93173624.0,1.103.0,118,104,2017-08-29,2026-08-27,https://github.com/aws/aws-sdk-ruby,https://rubygems.org/gems/aws-sdk-codedeploy,https://rubydoc.info/gems/aws-sdk-codedeploy,,No,0,,
rubygems,aws-sdk-xray,93133725.0,1.102.0,113,102,2017-08-29,2026-07-09,https://github.com/aws/aws-sdk-ruby,https://rubygems.org/gems/aws-sdk-xray,https://rubydoc.info/gems/aws-sdk-xray,,No,0,,
rubygems,aws-sdk-databasemigrationservice,93068705.0,1.149.0,163,150,2017-08-29,2026-07-29,https://github.com/aws/aws-sdk-ruby,https://rubygems.org/gems/aws-sdk-databasemigrationservice,https://rubydoc.info/gems/aws-sdk-databasemigrationservice,,No,0,,
rubygems,cocoapods-plugins,92940954.0,1.0.0,12,10,2014-04-22,2016-05-10,https://github.com/cocoapods/cocoapods-plugins,https://rubygems.org/gems/cocoapods-plugins,https://www.rubydoc.info/gems/cocoapods-plugins/1.0.0,README.md,Yes,0,,
rubygems,aws-sdk-efs,92907435.0,1.113.0,127,115,2017-08-29,2026-07-09,https://github.com/aws/aws-sdk-ruby,https://rubygems.org/gems/aws-sdk-efs,https://rubydoc.info/gems/aws-sdk-efs,,No,0,,
rubygems,aws-sdk-sagemaker,92893644.0,1.389.0,391,391,2017-11-29,2026-09-08,https://github.com/aws/aws-sdk-ruby,https://rubygems.org/gems/aws-sdk-sagemaker,https://rubydoc.info/gems/aws-sdk-sagemaker,,No,0,,
rubygems,aws-sdk-dynamodbstreams,92872622.0,1.94.0,109,97,2017-08-29,2026-07-09,https://github.com/aws/aws-sdk-ruby,https://rubygems.org/gems/aws-sdk-dynamodbstreams,https://rubydoc.info/gems/aws-sdk-dynamodbstreams,,No,0,,
rubygems,aws-sdk-applicationautoscaling,92852922.0,1.125.0,138,126,2017-08-29,2026-07-09,https://github.com/aws/aws-sdk-ruby,https://rubygems.org/gems/aws-sdk-applicationautoscaling,https://rubydoc.info/gems/aws-sdk-applicationautoscaling,,No,0,,
rubygems,require_all,92808868.0,3.0.0,13,13,2009-07-25,2019-10-22,https://github.com/jarmo/require_all,https://rubygems.org/gems/require_all,https://www.rubydoc.info/gems/require_all/3.0.0,README.md,Yes,0,,
rubygems,fluent-plugin-elasticsearch,92386518.0,6.0.0,196,183,2013-02-13,2025-05-09,https://github.com/uken/fluent-plugin-elasticsearch,https://rubygems.org/gems/fluent-plugin-elasticsearch,https://rubydoc.info/gems/fluent-plugin-elasticsearch,README.ElasticsearchGenID.md,Yes,0,,
rubygems,aws-sdk-codebuild,92371087.0,1.177.0,192,179,2017-08-29,2026-07-09,https://github.com/aws/aws-sdk-ruby,https://rubygems.org/gems/aws-sdk-codebuild,https://rubydoc.info/gems/aws-sdk-codebuild,,No,0,,
rubygems,aws-sdk-elasticbeanstalk,92189231.0,1.106.0,122,107,2017-08-29,2026-07-09,https://github.com/aws/aws-sdk-ruby,https://rubygems.org/gems/aws-sdk-elasticbeanstalk,https://rubydoc.info/gems/aws-sdk-elasticbeanstalk,,No,0,,
rubygems,multi_test,92082097.0,2.0.0,9,9,2013-06-03,2026-07-30,,https://rubygems.org/gems/multi_test,https://cucumber.io/,README.md,Yes,0,,
rubygems,sixarm_ruby_unaccent,91953293.0,1.2.2,5,5,2012-03-25,2023-05-23,,https://rubygems.org/gems/sixarm_ruby_unaccent,http://sixarm.com/,,No,0,,
rubygems,rubyntlm,91873635.0,0.6.5,18,18,2009-07-25,2024-06-12,https://github.com/winrb/rubyntlm,https://rubygems.org/gems/rubyntlm,https://www.rubydoc.info/gems/rubyntlm/0.6.5,README.md,Yes,0,,
rubygems,aws-sdk-iot,91796329.0,1.173.0,185,174,2017-08-29,2026-08-25,https://github.com/aws/aws-sdk-ruby,https://rubygems.org/gems/aws-sdk-iot,https://rubydoc.info/gems/aws-sdk-iot,,No,0,,
rubygems,aws-sdk-cloudhsmv2,91584186.0,1.94.0,96,95,2017-08-29,2026-07-09,https://github.com/aws/aws-sdk-ruby,https://rubygems.org/gems/aws-sdk-cloudhsmv2,https://rubydoc.info/gems/aws-sdk-cloudhsmv2,,No,0,,
rubygems,aws-sdk-codepipeline,91505720.0,1.118.0,132,120,2017-08-29,2026-07-09,https://github.com/aws/aws-sdk-ruby,https://rubygems.org/gems/aws-sdk-codepipeline,https://rubydoc.info/gems/aws-sdk-codepipeline,,No,0,,
rubygems,aws-sdk-servicecatalog,91497017.0,1.132.0,146,134,2017-08-29,2026-07-09,https://github.com/aws/aws-sdk-ruby,https://rubygems.org/gems/aws-sdk-servicecatalog,https://rubydoc.info/gems/aws-sdk-servicecatalog,,No,0,,
rubygems,ruby-prof,91485801.0,2.0.5,121,115,2009-07-25,2026-06-22,https://github.com/ruby-prof/ruby-prof,https://rubygems.org/gems/ruby-prof,https://ruby-prof.github.io/,README.md,Yes,0,,
rubygems,aws-sdk-polly,90957368.0,1.127.0,141,129,2017-08-29,2026-07-09,https://github.com/aws/aws-sdk-ruby,https://rubygems.org/gems/aws-sdk-polly,https://rubydoc.info/gems/aws-sdk-polly,,No,0,,
rubygems,jquery-ui-rails,90846309.0,8.0.0,39,39,2012-02-14,2025-04-30,https://github.com/joliss/jquery-ui-rails,https://rubygems.org/gems/jquery-ui-rails,https://github.com/joliss/jquery-ui-rails,README.md,Yes,0,,
rubygems,aws-sdk-cognitoidentity,90779466.0,1.91.0,109,96,2017-08-29,2026-07-09,https://github.com/aws/aws-sdk-ruby,https://rubygems.org/gems/aws-sdk-cognitoidentity,https://rubydoc.info/gems/aws-sdk-cognitoidentity,,No,0,,
rubygems,aws-sdk-lightsail,90591286.0,1.135.0,147,136,2017-08-29,2026-09-01,https://github.com/aws/aws-sdk-ruby,https://rubygems.org/gems/aws-sdk-lightsail,https://rubydoc.info/gems/aws-sdk-lightsail,,No,0,,
