gem,version,downloads,best_doc_url,doc_source,doc_coverage_pct,methods_documented,methods_total,has_readme,doc_dir_files,link_docs,docs_host,doc_is_autogen,gh_docs_dir,gh_site_config,gh_has_wiki,gh_has_pages,gh_homepage,link_home,link_changelog,link_wiki,github_url
dependabot-bundler,0.395.0,19531499,https://rubydoc.info/gems/dependabot-bundler,rubygems:generated_from_comments,2.4,16.0,669.0,False,0,,,False,,,0.0,0.0,https://docs.github.com/en/code-security/dependabot,https://github.com/dependabot/dependabot-core,https://github.com/dependabot/dependabot-core/releases/tag/v0.393.0,,https://github.com/dependabot/dependabot-core
net-ping,2.1.1,19513661,https://github.com/chernesk/net-ping,gem:docs_folder,76.9,20.0,26.0,True,1,https://www.rubydoc.info/gems/net-ping,rubydoc.info,True,,,,,,https://github.com/chernesk/net-ping,https://github.com/chernesk/net-ping/blob/master/CHANGES,,https://github.com/chernesk/net-ping
gettext-setup,1.1.1,19511424,https://www.rubydoc.info/gems/gettext-setup/1.1.1,rubygems:generated_from_comments,24.1,7.0,29.0,True,0,https://www.rubydoc.info/gems/gettext-setup/1.1.1,rubydoc.info,True,,,,,,https://github.com/puppetlabs/gettext-setup-gem,,,https://github.com/puppetlabs/gettext-setup-gem
fileutils,1.8.0,19500101,https://rubydoc.info/gems/fileutils,rubygems:generated_from_comments,36.4,39.0,107.0,True,0,,,False,,,,,,https://github.com/ruby/fileutils,,,https://github.com/slicertje/file-utils
fastlane-plugin-sentry,2.6.3,19391626,https://www.rubydoc.info/gems/fastlane-plugin-sentry/2.6.2,rubygems:generated_from_comments,1.2,1.0,83.0,True,0,https://www.rubydoc.info/gems/fastlane-plugin-sentry/2.6.2,rubydoc.info,True,,,,,,https://github.com/getsentry/sentry-fastlane-plugin,,,https://github.com/getsentry/sentry-fastlane-plugin
aws-sdk-kinesisvideowebrtcstorage,1.48.0,19284006,https://rubydoc.info/gems/aws-sdk-kinesisvideowebrtcstorage,rubygems:generated_from_comments,45.8,11.0,24.0,False,0,,,False,,,0.0,0.0,https://aws.amazon.com/sdk-for-ruby/,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-kinesisvideowebrtcstorage/CHANGELOG.md,,https://github.com/aws/aws-sdk-ruby
strip_attributes,2.0.1,19259175,https://rubydoc.info/gems/strip_attributes,rubygems:generated_from_comments,19.0,4.0,21.0,True,0,,,False,,,,,,https://github.com/rmm5t/strip_attributes,https://github.com/rmm5t/strip_attributes/blob/master/CHANGELOG.md,,https://github.com/rmm5t/strip_attributes
creek,2.6.3,19180016,http://rubydoc.info/gems/creek,rubygems:generated_from_comments,38.5,20.0,52.0,True,0,http://rubydoc.info/gems/creek,rubydoc.info,True,,,,,,https://github.com/pythonicrubyist/creek,,https://github.com/pythonicrubyist/creek/wiki,https://github.com/pythonicrubyist/creek
headless,3.0.0,19172917,http://leonid.shevtsov.me/en/headless,rubygems:project_site,32.4,11.0,34.0,True,0,http://rdoc.info/projects/leonid-shevtsov/headless,rdoc.info,True,,,,,,http://leonid.shevtsov.me/en/headless,,,https://github.com/leonid-shevtsov/headless
gibbon,4.0.0,19170641,https://github.com/amro/gibbon,gem:readme_only,0.0,0.0,39.0,True,0,,,False,,,,,,https://github.com/amro/gibbon,,,https://github.com/amro/gibbon
opentelemetry-instrumentation-dalli,0.30.0,19163675,https://github.com/open-telemetry/opentelemetry-ruby-contrib,gem:readme_only,0.0,0.0,8.0,True,0,https://rubydoc.info/gems/opentelemetry-instrumentation-dalli/0.30.0,rubydoc.info,True,,,,,,https://github.com/open-telemetry/opentelemetry-ruby-contrib,https://rubydoc.info/gems/opentelemetry-instrumentation-dalli/0.30.0/file/CHANGELOG.md,,https://github.com/open-telemetry/opentelemetry-ruby-contrib
aws-sdk-licensemanagerlinuxsubscriptions,1.47.0,19157354,https://rubydoc.info/gems/aws-sdk-licensemanagerlinuxsubscriptions,rubygems:generated_from_comments,60.6,20.0,33.0,False,0,,,False,,,0.0,0.0,https://aws.amazon.com/sdk-for-ruby/,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-licensemanagerlinuxsubscriptions/CHANGELOG.md,,https://github.com/aws/aws-sdk-ruby
ejson,1.5.3,19149774,https://github.com/shopify/ejson/wiki,github:wiki,,0.0,0.0,False,0,https://www.rubydoc.info/gems/ejson/1.5.3,rubydoc.info,True,,,1.0,1.0,,https://github.com/Shopify/ejson,,,https://github.com/shopify/ejson
omniauth-shibboleth-redux,2.0.0,19146411,,gem:readme_only,0.0,0.0,6.0,True,0,https://www.rubydoc.info/gems/omniauth-shibboleth-redux/2.0.0,rubydoc.info,True,,,,,,,,,
pghero,4.0.1,19139588,https://www.rubydoc.info/gems/pghero/4.0.1,rubygems:generated_from_comments,14.8,32.0,216.0,True,0,https://www.rubydoc.info/gems/pghero/4.0.1,rubydoc.info,True,,,,,,https://github.com/ankane/pghero,,,https://github.com/ankane/pghero
rack-utf8_sanitizer,1.11.1,19086212,https://www.rubydoc.info/gems/rack-utf8_sanitizer/1.11.1,rubygems:generated_from_comments,21.7,5.0,23.0,True,0,https://www.rubydoc.info/gems/rack-utf8_sanitizer/1.11.1,rubydoc.info,True,,,,,,https://github.com/whitequark/rack-utf8_sanitizer,,,https://github.com/whitequark/rack-utf8_sanitizer
async-io,1.43.2,19041658,https://socketry.github.io/async-io/,rubygems:custom_doc_site,28.4,48.0,169.0,True,0,https://socketry.github.io/async-io/,socketry.github.io,False,,,,,,https://github.com/socketry/async-io,,,https://github.com/socketry/async-io
aws_cf_signer,0.1.3,19009814,https://github.com/dylanvaughn/aws_cf_signer,gem:readme_only,0.0,0.0,8.0,True,0,https://www.rubydoc.info/gems/aws_cf_signer/0.1.3,rubydoc.info,True,,,,,,https://github.com/dylanvaughn/aws_cf_signer,,,https://github.com/dylanvaughn/aws_cf_signer
datadog_api_client,2.59.1,18997856,https://docs.datadoghq.com/api/,rubygems:custom_doc_site,99.6,58450.0,58658.0,True,0,https://docs.datadoghq.com/api/,docs.datadoghq.com,False,,,,,,https://datadoghq.com/,https://github.com/DataDog/datadog-api-client-ruby/blob/master/CHANGELOG.md,,https://github.com/datadog/datadog-api-client-ruby
fluent-plugin-detect-exceptions,0.0.16,18996199,https://www.rubydoc.info/gems/fluent-plugin-detect-exceptions/0.0.16,rubygems:generated_from_comments,11.5,3.0,26.0,True,0,https://www.rubydoc.info/gems/fluent-plugin-detect-exceptions/0.0.16,rubydoc.info,True,,,,,,https://github.com/GoogleCloudPlatform/fluent-plugin-detect-exceptions,,,https://github.com/googlecloudplatform/fluent-plugin-detect-exceptions
ruby-dbus,0.25.0,18982580,https://github.com/mvidner/ruby-dbus,gem:docs_folder,62.5,228.0,365.0,True,4,https://www.rubydoc.info/gems/ruby-dbus/0.25.0,rubydoc.info,True,,,,,,https://github.com/mvidner/ruby-dbus,,,https://github.com/mvidner/ruby-dbus
aws-sdk-cleanrooms,1.79.0,18968005,https://rubydoc.info/gems/aws-sdk-cleanrooms,rubygems:generated_from_comments,88.7,125.0,141.0,False,0,,,False,,,0.0,0.0,https://aws.amazon.com/sdk-for-ruby/,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-cleanrooms/CHANGELOG.md,,https://github.com/aws/aws-sdk-ruby
strptime,0.2.5,18965178,https://github.com/nurse/strptime,gem:readme_only,,0.0,0.0,True,0,https://www.rubydoc.info/gems/strptime/0.2.5,rubydoc.info,True,,,,,,https://github.com/nurse/strptime,,,https://github.com/nurse/strptime
aws-sdk-kendraranking,1.48.0,18887547,https://rubydoc.info/gems/aws-sdk-kendraranking,rubygems:generated_from_comments,56.4,22.0,39.0,False,0,,,False,,,0.0,0.0,https://aws.amazon.com/sdk-for-ruby/,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-kendraranking/CHANGELOG.md,,https://github.com/aws/aws-sdk-ruby
page-object,2.3.1,18827798,http://rubydoc.info/github/cheezy/page-object/master/frames,rubygems:generated_from_comments,73.6,251.0,341.0,True,0,http://rubydoc.info/github/cheezy/page-object/master/frames,rubydoc.info,True,,,,,,http://github.com/cheezy/page-object,,https://github.com/cheezy/page-object/wiki/page-object,https://github.com/cheezy/page-object
rubocop-gitlab-security,0.1.1,18775249,https://gitlab.com/gitlab-org/rubocop-gitlab-security/README.md,rubygems:custom_doc_site,7.3,6.0,82.0,True,0,https://gitlab.com/gitlab-org/rubocop-gitlab-security/README.md,gitlab.com,False,,,,,,https://gitlab.com/gitlab-org/rubocop-gitlab-security/,,,
errbase,0.2.2,18772911,https://github.com/ankane/errbase,gem:readme_only,0.0,0.0,1.0,True,0,https://www.rubydoc.info/gems/errbase/0.2.2,rubydoc.info,True,,,,,,https://github.com/ankane/errbase,,,https://github.com/ankane/errbase
hashie-forbidden_attributes,0.1.1,18721084,https://github.com/maxim-filimonov/hashie-forbidden_attributes/wiki,github:wiki,0.0,0.0,2.0,False,0,https://www.rubydoc.info/gems/hashie-forbidden_attributes/0.1.1,rubydoc.info,True,,,1.0,0.0,,https://github.com/Maxim-Filimonov/hashie-forbidden_attributes,,,https://github.com/maxim-filimonov/hashie-forbidden_attributes
protocol-http,0.71.0,18698046,https://socketry.github.io/protocol-http/,rubygems:custom_doc_site,88.1,357.0,405.0,True,0,https://socketry.github.io/protocol-http/,socketry.github.io,False,,,,,,https://github.com/socketry/protocol-http,,,https://github.com/socketry/protocol-http
google-cloud-profiler-v2,1.7.0,18631720,https://www.rubydoc.info/gems/google-cloud-profiler-v2/1.7.0,rubygems:generated_from_comments,93.4,57.0,61.0,True,0,https://www.rubydoc.info/gems/google-cloud-profiler-v2/1.7.0,rubydoc.info,True,,,,,,https://github.com/googleapis/google-cloud-ruby,,,https://github.com/googleapis/google-cloud-ruby
zstd-ruby,2.0.8,18626425,https://www.rubydoc.info/gems/zstd-ruby/2.0.8,rubygems:generated_from_comments,22.2,2.0,9.0,True,0,https://www.rubydoc.info/gems/zstd-ruby/2.0.8,rubydoc.info,True,,,,,,https://github.com/SpringMT/zstd-ruby,,,https://github.com/springmt/zstd-ruby
mailgun-ruby,1.4.4,18611622,https://documentation.mailgun.com/,rubygems:custom_doc_site,77.7,171.0,220.0,True,18,https://documentation.mailgun.com/,documentation.mailgun.com,False,,,,,,https://www.mailgun.com/,,,https://github.com/mailgun/mailgun-ruby
sensu-plugin,4.0.0,18610982,https://www.rubydoc.info/gems/sensu-plugin/4.0.0,rubygems:generated_from_comments,20.8,11.0,53.0,False,0,https://www.rubydoc.info/gems/sensu-plugin/4.0.0,rubydoc.info,True,,,,,,https://github.com/sensu-plugins/sensu-plugin,,,https://github.com/sensu-plugins/sensu-plugin
content_disposition,1.0.0,18601098,https://github.com/shrinerb/content_disposition,gem:readme_only,0.0,0.0,8.0,True,0,https://www.rubydoc.info/gems/content_disposition/1.0.0,rubydoc.info,True,,,,,,https://github.com/shrinerb/content_disposition,,,https://github.com/shrinerb/content_disposition
jquery-fileupload-rails,1.0.0,18597918,https://github.com/tors/jquery-fileupload-rails,gem:readme_only,0.0,0.0,9.0,True,0,https://www.rubydoc.info/gems/jquery-fileupload-rails/1.0.0,rubydoc.info,True,,,,,,https://github.com/tors/jquery-fileupload-rails,,,https://github.com/tors/jquery-fileupload-rails
diff_match_patch,0.1.0,18586058,https://rubydoc.info/gems/diff_match_patch,rubygems:generated_from_comments,94.6,35.0,37.0,True,0,,,False,,,,,,https://github.com/kalmbach/diff_match_patch,,,https://github.com/kalmbach/diff_match_patch
randexp,0.1.7,18570520,https://github.com/benburkert/randexp,gem:readme_only,0.0,0.0,54.0,True,0,,,False,,,,,,http://github.com/benburkert/randexp,,,https://github.com/benburkert/randexp
redis-cluster-client,0.17.1,18529097,https://www.rubydoc.info/gems/redis-cluster-client/0.17.1,rubygems:generated_from_comments,4.8,15.0,315.0,False,0,https://www.rubydoc.info/gems/redis-cluster-client/0.17.1,rubydoc.info,True,,,,,,https://github.com/redis-rb/redis-cluster-client,,,https://github.com/redis-rb/redis-cluster-client
heroics,0.1.4,18528101,https://www.rubydoc.info/gems/heroics/0.1.4,rubygems:generated_from_comments,63.4,52.0,82.0,True,0,https://www.rubydoc.info/gems/heroics/0.1.4,rubydoc.info,True,,,,,,https://github.com/interagent/heroics,,,https://github.com/heroku/heroics
pretender,1.0.0,18527093,https://github.com/ankane/pretender,gem:readme_only,0.0,0.0,1.0,True,0,https://www.rubydoc.info/gems/pretender/1.0.0,rubydoc.info,True,,,,,,https://github.com/ankane/pretender,,,https://github.com/ankane/pretender
elasticsearch-dsl,0.1.10,18459237,https://www.elastic.co/guide/en/elasticsearch/client/ruby-api/current/index.html,rubygems:project_site,67.9,95.0,140.0,True,0,,,False,,,,,,https://www.elastic.co/guide/en/elasticsearch/client/ruby-api/current/index.html,https://github.com/elastic/elasticsearch-ruby/blob/master/CHANGELOG.md,,https://github.com/elastic/elasticsearch-ruby
zip_tricks,5.6.0,18449742,https://www.rubydoc.info/gems/zip_tricks/5.6.0,rubygems:generated_from_comments,59.2,74.0,125.0,True,0,https://www.rubydoc.info/gems/zip_tricks/5.6.0,rubydoc.info,True,,,,,,https://github.com/wetransfer/zip_tricks,,,https://github.com/wetransfer/zip_tricks
dependabot-github_actions,0.395.0,18434517,https://docs.github.com/en/code-security/dependabot,github:homepage,0.0,0.0,287.0,False,0,,,False,,,0.0,0.0,https://docs.github.com/en/code-security/dependabot,https://github.com/dependabot/dependabot-core,https://github.com/dependabot/dependabot-core/releases/tag/v0.393.0,,https://github.com/dependabot/dependabot-core
twitter_cldr,6.14.0,18433196,https://www.rubydoc.info/gems/twitter_cldr,rubygems:generated_from_comments,3.8,74.0,1957.0,True,0,https://www.rubydoc.info/gems/twitter_cldr,rubydoc.info,True,,,,,,https://github.com/twitter/twitter-cldr-rb,https://github.com/twitter/twitter-cldr-rb/blob/master/CHANGELOG.md,,https://github.com/twitter/twitter-cldr-rb
rake-compiler-dock,1.12.0,18401193,https://www.rubydoc.info/gems/rake-compiler-dock/1.12.0,rubygems:generated_from_comments,15.9,11.0,69.0,True,0,https://www.rubydoc.info/gems/rake-compiler-dock/1.12.0,rubydoc.info,True,,,,,,https://github.com/rake-compiler/rake-compiler-dock,,,https://github.com/rake-compiler/rake-compiler-dock
metrics,0.15.0,18392718,https://socketry.github.io/metrics/,rubygems:custom_doc_site,29.2,7.0,24.0,True,0,https://socketry.github.io/metrics/,socketry.github.io,False,,,,,,https://github.com/socketry/metrics,,,https://github.com/socketry/metrics
platform-api,3.9.1,18374441,https://www.rubydoc.info/gems/platform-api/3.9.1,rubygems:generated_from_comments,20.5,105.0,513.0,True,0,https://www.rubydoc.info/gems/platform-api/3.9.1,rubydoc.info,True,,,,,,https://github.com/heroku/platform-api,,,https://github.com/heroku/platform-api
aws-sdk-cloudtraildata,1.46.0,18374267,https://rubydoc.info/gems/aws-sdk-cloudtraildata,rubygems:generated_from_comments,44.4,12.0,27.0,False,0,,,False,,,0.0,0.0,https://aws.amazon.com/sdk-for-ruby/,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-cloudtraildata/CHANGELOG.md,,https://github.com/aws/aws-sdk-ruby
currencies,0.4.2,18365610,https://github.com/hexorx/currencies,gem:readme_only,0.0,0.0,21.0,True,0,https://www.rubydoc.info/gems/currencies/0.4.2,rubydoc.info,True,,,,,,http://github.com/hexorx/currencies,,,https://github.com/hexorx/currencies
quiet_assets,1.1.0,18352687,https://github.com/evrone/quiet_assets,gem:readme_only,0.0,0.0,1.0,True,0,https://www.rubydoc.info/gems/quiet_assets/1.1.0,rubydoc.info,True,,,,,,http://github.com/evrone/quiet_assets,,,https://github.com/evrone/quiet_assets
async-http,0.103.0,18344869,https://socketry.github.io/async-http/,rubygems:custom_doc_site,82.3,237.0,288.0,True,0,https://socketry.github.io/async-http/,socketry.github.io,False,,,,,,https://github.com/socketry/async-http,,,https://github.com/socketry/async-http
syslog-logger,1.6.8,18334267,https://rubydoc.info/gems/syslog-logger,rubygems:generated_from_comments,46.2,6.0,13.0,True,0,,,False,,,,,,http://github.com/ngmoco/syslog_logger,,,https://github.com/ngmoco/syslog_logger
solid_cable,4.0.2,18318169,https://rubydoc.info/gems/solid_cable,rubygems:generated_from_comments,4.9,2.0,41.0,True,0,,,False,,,,,,https://github.com/rails/solid_cable,,,https://github.com/rails/solid_cable
stripe-ruby-mock,5.0.0,18291669,https://rubydoc.info/gems/stripe-ruby-mock,rubygems:generated_from_comments,5.3,26.0,487.0,True,0,,,False,,,,,,https://github.com/stripe-ruby-mock/stripe-ruby-mock,https://github.com/stripe-ruby-mock/stripe-ruby-mock/blob/master/CHANGELOG.md,,https://github.com/stripe-ruby-mock/stripe-ruby-mock
jekyll-seo-tag,2.9.0,18288663,https://github.com/jekyll/jekyll-seo-tag,gem:docs_folder,27.9,19.0,68.0,True,6,https://www.rubydoc.info/gems/jekyll-seo-tag/2.9.0,rubydoc.info,True,,,,,,https://github.com/jekyll/jekyll-seo-tag,,,https://github.com/jekyll/jekyll-seo-tag
codeclimate-test-reporter,1.0.9,18251241,https://www.rubydoc.info/gems/codeclimate-test-reporter/1.0.9,rubygems:generated_from_comments,4.1,3.0,74.0,True,0,https://www.rubydoc.info/gems/codeclimate-test-reporter/1.0.9,rubydoc.info,True,,,,,,https://github.com/codeclimate/ruby-test-reporter,,,https://github.com/codeclimate/ruby-test-reporter
extlib,0.9.16,18222845,https://rubydoc.info/gems/extlib,rubygems:generated_from_comments,37.4,105.0,281.0,True,0,,,False,,,,,,http://github.com/datamapper/extlib,,,https://github.com/datamapper/extlib
junit_merge,0.1.2,18214594,https://github.com/oggy/junit_merge,gem:readme_only,0.0,0.0,10.0,True,0,https://www.rubydoc.info/gems/junit_merge/0.1.2,rubydoc.info,True,,,,,,https://github.com/oggy/junit_merge,,,https://github.com/oggy/junit_merge
semverse,3.0.2,18175008,https://www.rubydoc.info/gems/semverse/3.0.2,rubygems:generated_from_comments,70.4,19.0,27.0,False,0,https://www.rubydoc.info/gems/semverse/3.0.2,rubydoc.info,True,,,,,,https://github.com/chef/semverse/,,,https://github.com/chef/semverse
hangouts-chat,0.1.0,18152473,https://www.rubydoc.info/gems/hangouts-chat/0.1.0,rubygems:generated_from_comments,71.4,5.0,7.0,True,0,https://www.rubydoc.info/gems/hangouts-chat/0.1.0,rubydoc.info,True,,,,,,https://github.com/enzinia/hangouts-chat,,,https://github.com/enzinia/hangouts-chat
gitlab-glfm-markdown,0.0.43,18146516,https://gitlab.com/gitlab-org/ruby/gems/gitlab-glfm-markdown,gem:readme_only,0.0,0.0,4.0,True,0,,,False,,,,,,https://gitlab.com/gitlab-org/ruby/gems/gitlab-glfm-markdown,https://gitlab.com/gitlab-org/ruby/gems/gitlab-glfm-markdown/-/releases,,
redis-clustering,6.0.0,18143967,https://www.rubydoc.info/gems/redis/6.0.0,rubygems:generated_from_comments,9.3,4.0,43.0,True,0,https://www.rubydoc.info/gems/redis/6.0.0,rubydoc.info,True,,,,,,https://github.com/redis/redis-rb/blob/master/cluster,https://github.com/redis/redis-rb/blob/master/cluster/CHANGELOG.md,,https://github.com/redis/redis-rb
pagerduty,4.0.1,18105817,https://www.rubydoc.info/gems/pagerduty/4.0.1,rubygems:generated_from_comments,44.4,12.0,27.0,True,0,https://www.rubydoc.info/gems/pagerduty/4.0.1,rubydoc.info,True,,,,,,https://github.com/envato/pagerduty,https://github.com/envato/pagerduty/blob/v4.0.1/CHANGELOG.md,,https://github.com/envato/pagerduty
to_bool,2.1.0,18100967,https://rubygems.org/gems/to_bool,github:homepage,0.0,0.0,5.0,False,0,https://www.rubydoc.info/gems/to_bool/2.1.0,rubydoc.info,True,,,0.0,0.0,https://rubygems.org/gems/to_bool,http://github.com/bricker/to_bool,,,https://github.com/bricker/to_bool
