gem,version,downloads,doc_coverage_pct,methods_documented,methods_total,has_readme,readme,readme_bytes,has_changelog,has_license,doc_dir_files,doc_files,link_docs,docs_host,doc_is_autogen,link_home,link_changelog,link_wiki,link_code,link_bugs,github_url
ruby-saml,1.18.1,135326142,74.4,195.0,262.0,True,README.md,41248.0,1.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/ruby-saml/1.18.1,rubydoc.info,True,https://github.com/saml-toolkits/ruby-saml,,,,,https://github.com/saml-toolkits/ruby-saml
dogstatsd-ruby,5.7.1,135136992,21.0,29.0,138.0,True,README.md,14350.0,0.0,1.0,0.0,2.0,https://www.rubydoc.info/gems/dogstatsd-ruby/5.7.1,rubydoc.info,True,https://github.com/DataDog/dogstatsd-ruby,https://github.com/DataDog/dogstatsd-ruby/blob/v5.7.1/CHANGELOG.md,,https://github.com/DataDog/dogstatsd-ruby/tree/v5.7.1,https://github.com/DataDog/dogstatsd-ruby/issues,https://github.com/datadog/dogstatsd-ruby
spring-commands-rspec,1.0.4,134421975,0.0,0.0,4.0,True,README.md,358.0,0.0,1.0,0.0,2.0,https://www.rubydoc.info/gems/spring-commands-rspec/1.0.4,rubydoc.info,True,https://github.com/jonleighton/spring-commands-rspec,,,,,https://github.com/jonleighton/spring-commands-rspec
cocoapods-core,1.17.0,134079383,79.2,529.0,668.0,True,README.md,1885.0,0.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/cocoapods-core/1.17.0,rubydoc.info,True,https://github.com/CocoaPods/CocoaPods,,,,,https://github.com/cocoapods/cocoapods
guard-compat,1.2.1,133901669,0.0,0.0,14.0,True,README.md,2710.0,0.0,1.0,0.0,2.0,https://www.rubydoc.info/gems/guard-compat/1.2.1,rubydoc.info,True,,,,,,
chronic,0.10.2,133816216,33.7,93.0,276.0,True,README.md,4205.0,1.0,1.0,0.0,2.0,https://www.rubydoc.info/gems/chronic/0.10.2,rubydoc.info,True,http://github.com/mojombo/chronic,,,,,https://github.com/mojombo/chronic
optimist,3.2.1,133513968,31.1,32.0,103.0,True,README.md,2075.0,1.0,1.0,0.0,4.0,,,False,http://manageiq.github.io/optimist/,https://github.com/ManageIQ/optimist/blob/master/CHANGELOG.md,,https://github.com/ManageIQ/optimist/,https://github.com/ManageIQ/optimist/issues,https://github.com/manageiq/optimist
dry-initializer,3.2.0,133266210,21.0,21.0,100.0,True,README.md,707.0,1.0,1.0,0.0,2.0,,,False,https://dry-rb.org/gems/dry-initializer,https://github.com/dry-rb/dry-initializer/blob/main/CHANGELOG.md,,https://github.com/dry-rb/dry-initializer,https://github.com/dry-rb/dry-initializer/issues,https://github.com/dry-rb/dry-initializer
coercible,1.0.0,133210480,96.4,80.0,83.0,True,README.md,1792.0,1.0,1.0,0.0,3.0,http://rubydoc.info/github/solnic/coercible/master/frames,rubydoc.info,True,https://github.com/solnic/coercible,,,,https://github.com/solnic/coercible/issues,https://github.com/solnic/coercible
celluloid-io,0.17.3,132844104,51.5,50.0,97.0,True,README.md,4000.0,1.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/celluloid-io/0.17.3,rubydoc.info,True,http://github.com/celluloid/celluloid-io,,,,,https://github.com/celluloid/celluloid-io
twilio-ruby,7.11.1,132718598,61.9,16608.0,26841.0,True,README.md,12059.0,1.0,1.0,0.0,10.0,https://www.twilio.com/docs/libraries/reference/twilio-ruby/,twilio.com,False,https://github.com/twilio/twilio-ruby,,,,,https://github.com/twilio/twilio-ruby
naturally,2.3.0,132608954,62.5,5.0,8.0,True,README.md,4070.0,1.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/naturally/2.3.0,rubydoc.info,True,http://github.com/public-law/naturally,,,,,https://github.com/public-law/naturally
useragent,0.16.11,132500179,22.2,34.0,153.0,True,README.md,1091.0,0.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/useragent/0.16.11,rubydoc.info,True,https://github.com/gshutler/useragent,,,http://github.com/gshutler/useragent,http://github.com/gshutler/useragent/issues,https://github.com/gshutler/useragent
security,0.2.0,132311931,0.0,0.0,27.0,True,./README.md,881.0,0.0,1.0,0.0,2.0,https://www.rubydoc.info/gems/security/0.2.0,rubydoc.info,True,https://github.com/fastlane-community/security,,,,,https://github.com/fastlane-community/security
terminal-notifier,3.1.0,132240502,73.7,14.0,19.0,True,README.markdown,3149.0,0.0,1.0,0.0,0.0,,,False,https://github.com/julienXX/terminal-notifier,https://github.com/julienXX/terminal-notifier/releases,,,https://github.com/julienXX/terminal-notifier/issues,https://github.com/julienxx/terminal-notifier
redcarpet,3.6.1,132235149,12.5,4.0,32.0,True,README.markdown,14317.0,1.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/redcarpet/3.6.1,rubydoc.info,True,https://github.com/vmg/redcarpet,,,,,https://github.com/vmg/redcarpet
money,7.1.1,131943841,62.9,100.0,159.0,True,README.md,20453.0,1.0,1.0,0.0,2.0,,,False,https://rubymoney.github.io/money,https://github.com/RubyMoney/money/blob/main/CHANGELOG.md,,https://github.com/RubyMoney/money/,https://github.com/RubyMoney/money/issues,https://github.com/rubymoney/money
foreman,0.90.0,131797828,32.2,39.0,121.0,True,README.md,1662.0,0.0,0.0,0.0,1.0,https://www.rubydoc.info/gems/foreman/0.90.0,rubydoc.info,True,https://github.com/ddollar/foreman,,,,,https://github.com/ddollar/foreman
simctl,1.6.10,131346760,37.3,44.0,118.0,True,README.md,2155.0,1.0,1.0,0.0,3.0,http://www.rubydoc.info/gems/simctl,rubydoc.info,True,https://github.com/plu/simctl,,,,https://github.com/plu/simctl/issues,https://github.com/plu/simctl
equalizer,1.0.0,131102941,83.3,10.0,12.0,True,README.md,8136.0,1.0,1.0,0.0,3.0,https://rubydoc.info/gems/equalizer/,rubydoc.info,True,https://github.com/dkubb/equalizer,https://github.com/dkubb/equalizer/blob/master/CHANGELOG.md,,,https://github.com/dkubb/equalizer/issues,https://github.com/dkubb/equalizer
pp,0.6.4,131012006,42.2,19.0,45.0,False,,0.0,0.0,1.0,0.0,0.0,,,False,https://github.com/ruby/pp,,,,,https://github.com/ruby/pp
nori,2.9.1,131010843,46.4,26.0,56.0,True,README.md,8402.0,1.0,1.0,0.0,2.0,https://www.rubydoc.info/gems/nori/2.9.1,rubydoc.info,True,https://github.com/savonrb/nori,,,,,https://github.com/savonrb/nori
database_cleaner-active_record,2.2.2,130833275,5.1,3.0,59.0,True,README.md,5187.0,1.0,1.0,0.0,4.0,,,False,https://github.com/DatabaseCleaner/database_cleaner-active_record,https://github.com/DatabaseCleaner/database_cleaner-active_record/blob/main/CHANGELOG.md,,,,https://github.com/databasecleaner/database_cleaner-active_record
countries,8.1.0,130269882,41.2,54.0,131.0,False,,0.0,0.0,0.0,0.0,0.0,,,False,https://github.com/countries/countries,https://github.com/countries/countries/blob/master/CHANGELOG.md,https://github.com/countries/countries/wiki,,https://github.com/countries/countries/issues,https://github.com/hexorx/countries
virtus,2.0.0,130058206,83.0,181.0,218.0,True,README.md,14156.0,1.0,1.0,0.0,4.0,https://www.rubydoc.info/gems/virtus/2.0.0,rubydoc.info,True,https://github.com/solnic/virtus,,https://github.com/solnic/virtus/wiki,,https://github.com/solnic/virtus/issues,https://github.com/solnic/virtus
aws-sdk-ses,1.102.0,129879364,70.6,108.0,153.0,False,,0.0,1.0,1.0,0.0,2.0,,,False,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-ses/CHANGELOG.md,,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-ses,,https://github.com/aws/aws-sdk-ruby
guard-rspec,4.7.3,128676589,4.2,4.0,96.0,True,README.md,7779.0,0.0,1.0,0.0,3.0,http://github.com/guard/guard-rspec#readme,github.com,False,https://github.com/guard/guard-rspec,,http://github.com/guard/guard-rspec/wiki,http://github.com/guard/guard-rspec,,https://github.com/guard/guard-rspec
lint_roller,1.1.0,128585445,40.0,2.0,5.0,True,README.md,6075.0,1.0,1.0,0.0,3.0,,,False,https://github.com/standardrb/lint_roller,https://github.com/standardrb/lint_roller/blob/main/CHANGELOG.md,,,,https://github.com/standardrb/lint_roller
dalli,5.1.0,128525995,30.5,115.0,377.0,True,README.md,6291.0,1.0,1.0,0.0,2.0,,,False,https://github.com/petergoldstein/dalli,https://github.com/petergoldstein/dalli/blob/main/CHANGELOG.md,,,https://github.com/petergoldstein/dalli/issues,https://github.com/petergoldstein/dalli
ed25519,1.4.0,128302443,91.7,11.0,12.0,True,README.md,6254.0,1.0,1.0,0.0,4.0,https://www.rubydoc.info/gems/ed25519/1.4.0,rubydoc.info,True,https://github.com/RubyCrypto/ed25519,,,,,https://github.com/rubycrypto/ed25519
ruby-vips,2.3.0,128288515,71.5,181.0,253.0,True,README.md,3353.0,1.0,1.0,0.0,4.0,https://www.rubydoc.info/gems/ruby-vips,rubydoc.info,True,http://github.com/libvips/ruby-vips,https://github.com/libvips/ruby-vips/blob/master/CHANGELOG.md,,https://github.com/libvips/ruby-vips,https://github.com/libvips/ruby-vips/issues,https://github.com/libvips/ruby-vips
axiom-types,0.1.1,128151234,98.3,59.0,60.0,True,README.md,1307.0,0.0,1.0,0.0,2.0,https://www.rubydoc.info/gems/axiom-types/0.1.1,rubydoc.info,True,https://github.com/dkubb/axiom-types,,,,,https://github.com/dkubb/axiom-types
redis-rack,3.0.0,127403690,0.0,0.0,15.0,True,README.md,2200.0,1.0,0.0,0.0,2.0,https://www.rubydoc.info/gems/redis-rack/3.0.0,rubydoc.info,True,http://redis-store.org/redis-rack,,,,,
aws-sdk-firehose,1.112.0,127304152,61.4,27.0,44.0,False,,0.0,1.0,1.0,0.0,2.0,,,False,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-firehose/CHANGELOG.md,,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-firehose,,https://github.com/aws/aws-sdk-ruby
rqrcode,3.2.0,127155990,12.5,1.0,8.0,True,README.md,9819.0,1.0,1.0,0.0,3.0,,,False,https://github.com/whomwah/rqrcode,https://github.com/whomwah/rqrcode/blob/main/CHANGELOG.md,,,https://github.com/whomwah/rqrcode/issues,https://github.com/whomwah/rqrcode
database_cleaner-core,2.1.0,126925338,7.5,4.0,53.0,True,README.markdown,13234.0,1.0,1.0,0.0,2.0,https://www.rubydoc.info/gems/database_cleaner-core/2.1.0,rubydoc.info,True,https://github.com/DatabaseCleaner/database_cleaner,,,,,https://github.com/databasecleaner/database_cleaner
gyoku,1.4.0,126801835,76.2,16.0,21.0,True,README.md,8538.0,1.0,0.0,0.0,2.0,https://www.rubydoc.info/gems/gyoku/1.4.0,rubydoc.info,True,https://github.com/savonrb/gyoku,,,,,https://github.com/savonrb/gyoku
premailer,1.30.0,125880917,83.3,40.0,48.0,True,README.md,6944.0,0.0,1.0,0.0,2.0,https://premailer.github.io/premailer/,premailer.github.io,False,https://github.com/premailer/premailer,,,,https://github.com/premailer/premailer/issues,https://github.com/premailer/premailer
aws-sdk-elasticloadbalancing,1.92.0,125818294,52.7,39.0,74.0,False,,0.0,1.0,1.0,0.0,2.0,,,False,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-elasticloadbalancing/CHANGELOG.md,,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-elasticloadbalancing,,https://github.com/aws/aws-sdk-ruby
redis-actionpack,5.5.0,125592628,0.0,0.0,7.0,True,README.md,2582.0,1.0,0.0,0.0,2.0,,,False,http://redis-store.org/redis-actionpack,,,https://github.com/redis-store/redis-actionpack,,https://github.com/redis-store/redis-actionpack
rspec-retry,0.6.2,124871744,3.2,1.0,31.0,True,README.md,3379.0,1.0,1.0,0.0,2.0,https://www.rubydoc.info/gems/rspec-retry/0.6.2,rubydoc.info,True,http://github.com/NoRedInk/rspec-retry,,,https://github.com/noredink/rspec-retry,https://github.com/noredink/rspec-retry/issues,https://github.com/noredink/rspec-retry
xcpretty-travis-formatter,1.0.1,124569636,21.7,5.0,23.0,True,README.md,1185.0,0.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/xcpretty-travis-formatter/1.0.1,rubydoc.info,True,https://github.com/kattrali/xcpretty-travis-formatter,,,,,https://github.com/kattrali/xcpretty-travis-formatter
kgio,2.11.4,124364435,4.4,8.0,181.0,True,README,2087.0,1.0,1.0,0.0,0.0,http://bogomips.org/kgio/,bogomips.org,False,https://yhbt.net/kgio/,,,http://bogomips.org/kgio.git/,http://bogomips.org/kgio-public/,
danger,9.6.1,124307534,20.2,173.0,858.0,True,README.md,4807.0,0.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/danger/9.6.1,rubydoc.info,True,https://github.com/danger/danger,,,,,https://github.com/danger/danger
raindrops,0.20.1,124063553,17.5,44.0,251.0,True,README,3717.0,1.0,1.0,0.0,0.0,https://bogomips.org/raindrops/,bogomips.org,False,https://yhbt.net/raindrops/,,,https://bogomips.org/raindrops.git,,
tins,1.56.0,123720033,31.3,238.0,761.0,True,README.md,5089.0,1.0,1.0,0.0,2.0,https://www.rubydoc.info/gems/tins/1.56.0,rubydoc.info,True,https://github.com/flori/tins,,,,,https://github.com/flori/tins
ruby-rc4,0.1.5,123468393,0.0,0.0,5.0,True,README.md,1003.0,0.0,1.0,0.0,1.0,,,False,https://github.com/caiges/Ruby-RC4,,,,https://github.com/caiges/Ruby-RC4/issues,https://github.com/caiges/ruby-rc4
snaky_hash,2.0.7,122936793,65.0,13.0,20.0,True,README.md,46579.0,1.0,1.0,0.0,9.0,https://www.rubydoc.info/gems/snaky_hash/2.0.7,rubydoc.info,True,https://snaky-hash.galtzo.com,https://github.com/ruby-oauth/snaky_hash/blob/v2.0.7/CHANGELOG.md,https://github.com/ruby-oauth/snaky_hash/wiki,https://github.com/ruby-oauth/snaky_hash/tree/v2.0.7,https://github.com/ruby-oauth/snaky_hash/issues,https://github.com/ruby-oauth/snaky_hash
tzinfo-data,1.2026.3,122903101,36.0,27.0,75.0,True,README.md,1457.0,0.0,1.0,0.0,2.0,https://www.rubydoc.info/gems/tzinfo-data/1.2026.3,rubydoc.info,True,https://tzinfo.github.io,,,https://github.com/tzinfo/tzinfo-data,https://github.com/tzinfo/tzinfo-data/issues,https://github.com/tzinfo/tzinfo-data
image_processing,2.1.0,122864376,83.8,62.0,74.0,True,README.md,6344.0,1.0,1.0,0.0,3.0,,,False,https://github.com/janko/image_processing,https://github.com/janko/image_processing/blob/master/CHANGELOG.md,,,,https://github.com/janko/image_processing
celluloid-supervision,0.20.6,122436584,8.1,8.0,99.0,True,README.md,2704.0,1.0,1.0,0.0,2.0,https://www.rubydoc.info/gems/celluloid-supervision/0.20.6,rubydoc.info,True,https://github.com/celluloid/,,,,,
celluloid-pool,0.20.5,122232623,21.4,6.0,28.0,True,README.md,186.0,1.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/celluloid-pool/0.20.5,rubydoc.info,True,http://github.com/celluloid/celluloid-pool,,,,,https://github.com/celluloid/celluloid-pool
celluloid-essentials,0.20.5,122212001,20.9,32.0,153.0,True,README.md,1421.0,1.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/celluloid-essentials/0.20.5,rubydoc.info,True,https://github.com/celluloid/celluloid-essentials,,,,,https://github.com/celluloid/celluloid-essentials
celluloid-fsm,0.20.5,122203991,38.9,7.0,18.0,True,README.md,39.0,1.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/celluloid-fsm/0.20.5,rubydoc.info,True,https://github.com/celluloid/celluloid-fsm,,,,,https://github.com/celluloid/celluloid-fsm
celluloid-extras,0.20.5,122201467,0.0,0.0,20.0,True,README.md,729.0,1.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/celluloid-extras/0.20.5,rubydoc.info,True,https://github.com/celluloid/celluloid-extras,,,,,https://github.com/celluloid/celluloid-extras
omniauth-google-oauth2,1.2.3,121968315,20.6,7.0,34.0,True,README.md,21194.0,1.0,0.0,0.0,2.0,https://www.rubydoc.info/gems/omniauth-google-oauth2/1.2.2,rubydoc.info,True,https://github.com/zquestz/omniauth-google-oauth2,,,,,https://github.com/zquestz/omniauth-google-oauth2
