gem,version,released,status,gem_bytes,rb_files,native_files,functions,functions_ruby,functions_native,functions_public,functions_private,functions_protected,functions_module_function,native_languages,lines_code,lines_total,parse_errors,added,removed,net,running_total,drift
aws-sdk-workspacesweb,1.66.0,2026-07-09,ok,82432,12,0,121,121,0,119,2,0,0,,4136,12535,0,121,0,121,121,0
activerecord-nulldb-adapter,1.2.2,2025-12-03,ok,20480,20,0,121,124,0,105,15,1,0,,635,864,0,121,0,121,121,0
fluent-plugin-prometheus,2.3.0,2026-09-02,ok,47616,11,0,121,121,0,102,18,1,0,,1403,1838,0,121,0,121,121,0
aws-sdk-drs,1.70.0,2026-09-03,ok,94208,11,0,121,121,0,119,2,0,0,,4576,13236,0,121,0,121,121,0
smarter_json,1.2.6,2026-07-03,ok,101888,10,2,121,120,1,56,65,0,42,c,1758,2591,0,121,0,121,121,0
landlock,0.5.1,2026-09-09,ok,32256,16,4,121,110,11,121,0,0,83,c,1483,1746,0,121,0,121,121,0
fileutils,1.8.0,2025-10-29,ok,22528,1,0,121,136,0,100,21,0,0,,1183,2702,0,121,0,121,121,0
ip2location_ruby,8.8.1,2026-08-20,ok,2739200,8,0,121,121,0,121,0,0,0,,1291,1410,0,121,0,121,121,0
data_migrate,11.3.1,2025-10-27,ok,20480,21,0,120,121,0,94,21,5,0,,882,1137,2,120,0,120,120,0
aws-sdk-storagegateway,1.129.0,2026-07-09,ok,142848,11,0,120,120,0,118,2,0,0,,4749,19473,0,120,0,120,120,0
smarter_csv,1.19.0,2026-08-10,ok,563712,17,1,120,113,7,78,26,16,0,c,2223,3830,0,120,0,120,120,0
commander,6.0.0,2026-08-02,ok,33792,18,0,120,120,0,119,1,0,17,,727,1613,0,120,0,120,120,0
aws-sdk-memorydb,1.65.0,2026-07-09,ok,72192,11,0,119,119,0,117,2,0,0,,3381,10555,0,119,0,119,119,0
aws-sdk-wafv2,1.137.0,2026-08-21,ok,194560,11,0,119,119,0,117,2,0,0,,5095,24160,0,119,0,119,119,0
aws-sdk-devicefarm,1.110.0,2026-08-21,ok,110080,11,0,119,119,0,117,2,0,0,,4462,16384,0,119,0,119,119,0
ahoy_matey,5.5.0,2026-04-08,ok,29696,23,0,119,119,0,81,5,33,0,,1072,1334,0,119,0,119,119,0
patron,0.13.4,2025-02-27,ok,66560,11,4,119,106,13,112,7,0,0,c,498,1008,0,119,0,119,119,0
testrailtagging,0.3.8,2016-12-09,ok,23040,9,0,118,118,0,110,8,0,0,,1159,1621,0,118,0,118,118,0
hairtrigger,1.3.1,2025-03-31,ok,23552,11,0,118,118,0,94,24,0,0,,1031,1237,0,118,0,118,118,0
oauth2,2.0.25,2026-07-15,ok,79360,15,0,118,118,0,89,29,0,0,,873,1869,0,118,0,118,118,0
aws-sdk-macie2,1.105.0,2026-07-09,ok,112128,12,0,118,118,0,114,4,0,0,,5485,15331,0,118,0,118,118,0
net-smtp,0.5.1,2025-02-05,ok,17408,6,0,118,125,0,100,18,0,0,,618,1312,0,118,0,118,118,0
webpacker,5.4.4,2023-01-31,ok,234496,26,0,118,118,0,77,41,0,0,,954,1389,0,118,0,118,118,0
ruby2ruby,2.6.1,2026-01-26,ok,29696,1,0,117,117,0,117,0,0,0,,1061,1459,0,117,0,117,117,0
rubocop-rspec_rails,2.32.0,2025-11-12,ok,16384,15,0,117,117,0,77,40,0,0,,857,1415,0,117,0,117,117,0
gitlab-secret_detection,0.45.0,2026-08-28,ok,56832,20,0,117,117,0,69,46,2,0,,1239,1816,0,117,0,117,117,0
aws-sdk-transfer,1.143.0,2026-09-03,ok,155648,12,0,117,117,0,113,4,0,0,,4629,17552,0,117,0,117,117,0
puppet_forge,6.2.0,2026-03-05,ok,777216,19,0,117,119,0,105,12,0,0,,860,1397,0,117,0,117,117,0
net-http-persistent,4.0.8,2025-12-30,ok,27648,4,0,117,121,0,111,6,0,0,,594,1380,0,117,0,117,117,0
capybara-screenshot,1.0.27,2026-02-25,ok,35840,19,0,117,119,0,94,23,0,0,,833,1087,0,117,0,117,117,0
aws-sdk-appsync,1.125.0,2026-07-09,ok,102912,11,0,117,117,0,115,2,0,0,,4287,14063,0,117,0,117,117,0
azure-storage-blob,2.0.3,2021-12-06,ok,38912,11,0,116,116,0,101,0,15,0,,1260,4281,0,116,0,116,116,0
telephone_number,1.4.26,2026-08-13,ok,4277248,16,0,116,117,0,91,25,0,0,,596,727,0,116,0,116,116,0
autotuner,1.1.0,2025-10-28,ok,16384,20,0,116,116,0,96,20,0,0,,782,1093,0,116,0,116,116,0
json-jwt,1.17.2,2026-08-04,ok,14336,8,0,116,116,0,86,30,0,0,,979,1117,0,116,0,116,116,0
aws-sdk-lakeformation,1.93.0,2026-07-09,ok,86528,11,0,116,116,0,114,2,0,0,,3738,11657,0,116,0,116,116,0
speedshop-cloudwatch,0.2.2,2026-09-07,ok,22016,20,0,116,116,0,79,37,0,15,,1020,1281,0,116,0,116,116,0
tty-command,0.10.1,2021-02-14,ok,22528,15,0,116,122,0,100,16,0,0,,796,1288,0,116,0,116,116,0
netaddr,2.0.6,2022-07-08,ok,23552,10,0,116,116,0,99,13,4,0,,1126,1588,0,116,0,116,116,0
gitlab-styles,14.1.0,2026-05-18,ok,52736,50,0,116,116,0,59,57,0,0,,1354,2772,0,116,0,116,116,0
aws-sdk-codepipeline,1.118.0,2026-07-09,ok,98816,11,0,115,115,0,113,2,0,0,,4028,12994,0,115,0,115,115,0
rake-compiler,1.3.1,2025-12-14,ok,35840,15,0,114,114,0,87,27,0,0,,1116,1635,0,114,0,114,114,0
nanaimo,0.4.0,2024-10-03,ok,20480,11,0,114,114,0,54,60,0,3,,914,1172,0,114,0,114,114,0
tty-markdown-meinac,0.7.2,2026-06-19,ok,20480,12,0,114,118,0,42,72,0,0,,833,2281,0,114,0,114,114,0
jsonapi-serializer,2.2.0,2021-03-11,ok,23040,18,0,114,114,0,75,39,0,0,,737,1005,0,114,0,114,114,0
click_house-client,0.12.0,2026-08-04,ok,27648,14,0,114,114,0,83,31,0,0,,796,1295,0,114,0,114,114,0
webdrivers,5.3.1,2023-07-31,ok,28672,13,0,114,115,0,65,49,0,0,,802,1165,0,114,0,114,114,0
rinda,0.2.0,2023-11-07,ok,16384,3,0,114,114,0,102,12,0,0,,737,1457,0,114,0,114,114,0
aws-sdk-bedrockruntime,1.83.0,2026-07-31,ok,107520,15,0,113,113,0,110,3,0,0,,3791,13005,0,113,0,113,113,0
aws-sdk-licensemanager,1.94.0,2026-07-10,ok,81920,11,0,113,113,0,111,2,0,0,,4039,12397,0,113,0,113,113,0
judoscale-ruby,1.13.3,2026-06-03,ok,12288,16,0,113,113,0,92,21,0,0,,688,949,0,113,0,113,113,0
aws-sdk-servicecatalog,1.132.0,2026-07-09,ok,113664,11,0,113,113,0,111,2,0,0,,4941,17220,0,113,0,113,113,0
ox,2.14.29,2026-08-08,ok,114688,16,37,113,80,38,96,17,0,0,c,579,1064,0,113,0,113,113,0
aws-sdk-greengrass,1.98.0,2026-07-09,ok,69120,11,0,113,113,0,111,2,0,0,,4110,11712,0,113,0,113,113,0
ms_rest,0.7.6,2020-03-05,ok,158720,17,0,113,113,0,99,14,0,0,,693,1248,0,113,0,113,113,0
meta-tags,2.24.0,2026-09-01,ok,44032,14,0,113,113,0,82,3,28,0,,681,1447,0,113,0,113,113,0
aws-sdk-ssoadmin,1.77.0,2026-08-04,ok,79360,12,0,112,112,0,110,2,0,0,,4077,12119,0,112,0,112,112,0
slop,4.10.1,2023-02-26,ok,22016,7,0,112,115,0,100,12,0,0,,513,847,0,112,0,112,112,0
tty-reader,0.9.0,2020-12-08,ok,18432,11,0,112,117,0,108,2,2,0,,782,1425,0,112,0,112,112,0
fastlane-plugin-firebase_app_distribution,1.0.0,2026-03-04,ok,23040,13,0,112,112,0,102,10,0,0,,1531,1800,0,112,0,112,112,0
diff-lcs,2.0.0,2026-02-02,ok,70144,16,0,111,112,0,105,6,0,0,,1167,2196,0,111,0,111,111,0
html-pipeline,3.2.4,2026-01-06,ok,36352,20,0,111,111,0,100,11,0,0,,880,1423,0,111,0,111,111,0
aws-sdk-redshiftserverless,1.73.0,2026-08-19,ok,86528,11,0,111,111,0,109,2,0,0,,3713,11878,0,111,0,111,111,0
aws-sdk-globalaccelerator,1.94.0,2026-07-09,ok,70144,11,0,111,111,0,109,2,0,0,,3059,9882,0,111,0,111,111,0
table_print,1.5.7,2020-06-20,ok,26624,13,0,111,113,0,105,6,0,0,,709,937,0,111,0,111,111,0
et-orbi,1.4.2,2026-09-01,ok,19968,9,0,111,119,0,84,0,27,0,,783,1236,0,111,0,111,111,0
doorkeeper-device_authorization_grant,1.0.3,2023-04-11,ok,17408,23,0,111,111,0,72,39,0,0,,709,1180,0,111,0,111,111,0
kubeclient,4.13.0,2025-10-15,ok,36864,16,0,111,111,0,80,31,0,0,,1099,1445,0,111,0,111,111,0
chef-config,19.3.15,2026-05-22,ok,55808,13,0,110,110,0,99,11,0,0,,1240,2648,0,110,0,110,110,0
aws-sdk-chime,1.120.0,2026-07-09,ok,60928,11,0,110,110,0,108,2,0,0,,3279,8685,0,110,0,110,110,0
aws-sdk-prometheusservice,1.77.0,2026-07-31,ok,67584,12,0,110,110,0,106,4,0,0,,3030,9233,0,110,0,110,110,0
aws-sdk-iotfleetwise,1.66.0,2026-07-09,ok,92160,12,0,109,109,0,107,2,0,0,,4207,12771,0,109,0,109,109,0
sys-filesystem,1.6.0,2026-06-16,ok,44544,17,0,108,159,0,106,2,0,0,,1384,2001,0,108,0,108,108,0
yard-junk,0.1.0,2026-03-15,ok,74240,13,0,108,112,0,67,41,0,0,,719,967,0,108,0,108,108,0
aws-sdk-workdocs,1.92.0,2026-07-09,ok,60928,11,0,108,108,0,106,2,0,0,,3009,8611,0,108,0,108,108,0
rspec_profiling,0.0.9,2024-03-12,ok,19968,14,0,108,109,0,66,42,0,0,,617,768,0,108,0,108,108,0
re2,2.27.0,2026-04-09,ok,2752000,7,1,108,23,85,97,11,0,0,cpp,312,575,0,108,0,108,108,0
wicked_pdf,2.8.2,2024-10-26,ok,39424,15,0,107,107,0,64,43,0,0,,939,1172,0,107,0,107,107,0
annotate,3.2.0,2022-02-10,ok,36864,13,0,107,107,0,73,34,0,0,,1426,1908,0,107,0,107,107,0
